NU_ANO,UF,Nome_Municipio,VL_ADICIONADO_BRUTO_AGROPECUARIA,VL_ADICIONADO_BRUTO_INDUSTRIA,VL_ADICIONADO_BRUTO_SERVICOS,VL_ADICIONADO_BRUTO_ADMINISTRACA,VL_ADICIONADO_BRUTO_TOTAL,VL_IMPOSTOS_LIQUIDOS_SUBSIDIOS,VL_PIB_PRECOS_CORRENTES,VL_PIB_PER_CAPTA_PRECOS_CORRENTE,NU_NOTA_CN_Mean,NU_NOTA_CN_StdDev,NU_NOTA_CN_Min,NU_NOTA_CN_Max,NU_NOTA_CN_N,NU_NOTA_CN_P10,NU_NOTA_CN_Q1,NU_NOTA_CN_Median,NU_NOTA_CN_Q3,NU_NOTA_CN_P90,NU_NOTA_CN_P95,NU_NOTA_CN_P99,NU_NOTA_CN_CV,NU_NOTA_CH_Mean,NU_NOTA_CH_StdDev,NU_NOTA_CH_Min,NU_NOTA_CH_Max,NU_NOTA_CH_N,NU_NOTA_CH_P10,NU_NOTA_CH_Q1,NU_NOTA_CH_Median,NU_NOTA_CH_Q3,NU_NOTA_CH_P90,NU_NOTA_CH_P95,NU_NOTA_CH_P99,NU_NOTA_CH_CV,NU_NOTA_LC_Mean,NU_NOTA_LC_StdDev,NU_NOTA_LC_Min,NU_NOTA_LC_Max,NU_NOTA_LC_N,NU_NOTA_LC_P10,NU_NOTA_LC_Q1,NU_NOTA_LC_Median,NU_NOTA_LC_Q3,NU_NOTA_LC_P90,NU_NOTA_LC_P95,NU_NOTA_LC_P99,NU_NOTA_LC_CV,NU_NOTA_MT_Mean,NU_NOTA_MT_StdDev,NU_NOTA_MT_Min,NU_NOTA_MT_Max,NU_NOTA_MT_N,NU_NOTA_MT_P10,NU_NOTA_MT_Q1,NU_NOTA_MT_Median,NU_NOTA_MT_Q3,NU_NOTA_MT_P90,NU_NOTA_MT_P95,NU_NOTA_MT_P99,NU_NOTA_MT_CV,NU_NOTA_REDACAO_Mean,NU_NOTA_REDACAO_StdDev,NU_NOTA_REDACAO_Min,NU_NOTA_REDACAO_Max,NU_NOTA_REDACAO_N,NU_NOTA_REDACAO_P10,NU_NOTA_REDACAO_Q1,NU_NOTA_REDACAO_Median,NU_NOTA_REDACAO_Q3,NU_NOTA_REDACAO_P90,NU_NOTA_REDACAO_P95,NU_NOTA_REDACAO_P99,NU_NOTA_REDACAO_CV,LATITUDE,LONGITUDE
2019,RS,Itatiba do Sul,"24,801","2,948","14,217","21,968","63,934","2,172","66,106","19,887.36",480.42352941,55.649868953,372,598.4,34,412.8,429.7,483.05,513.9,537.5,598.4,598.4,11.583501961,528.02058824,78.623790753,331.5,714.7,34,416.4,480.1,547,581.1,598.7,621.7,714.7,14.890288846,516.13529412,57.172015205,379.6,645.6,34,429.4,474.9,523,552,576.3,588.9,645.6,11.076943557,529.12647059,95.710780587,366.2,700.5,34,424.9,459.6,494.4,615.8,668.5,694.7,700.5,18.088450665,590.58823529,113.48317661,340,860,34,460,540,590,640,680,840,860,19.215278907,-27.38,-52.45
2019,RS,Ivorá,"18,591","2,101","16,276","14,435","51,404","1,305","52,709","27,596.44",497.23793103,54.444673187,383.7,580.3,29,409,461.5,509.1,549,558.4,560.4,580.3,10.949420748,529.16551724,58.44460916,406.8,641.1,29,439.2,499.8,523.3,568.4,612.2,617.1,641.1,11.044674541,521.65517241,49.895015398,361.9,588.9,29,456.9,499,530,550.4,579.8,582.1,588.9,9.5647504399,563.76551724,78.834593005,408.9,688.9,29,449.6,503.2,559.6,625.5,660.5,686.6,688.9,13.983578384,657.24137931,97.354160221,500,880,29,560,600,640,700,820,880,880,14.812542741,-29.52,-53.58
2019,RS,Ivoti,"7,759","220,985","479,524","133,037","841,305","148,851","990,156","40,758.91",499.88194444,69.991055229,343.7,768.9,216,399.7,453.65,506.2,550.1,585.5,600.6,632.9,14.001516959,529.6375,75.150728733,329.1,685.1,216,419.1,484.05,535.5,583.45,620.4,642.3,681.6,14.18908758,545.41111111,49.010651587,388.9,645.3,216,481.9,515.3,547.65,581.65,606.5,619.6,637.7,8.9860016763,585.85601852,113.87498352,366.2,854.5,216,434.8,481.8,595.3,670.8,720.7,762,831.7,19.437366847,616.48148148,139.81592427,260,960,216,440,540,600,710,800,860,940,22.679663294,-29.59,-51.16
2019,RS,Jaboticaba,"35,102","4,503","31,889","23,873","95,367","4,319","99,686","26,164.33",475.30789474,80.267887226,354.1,605.5,38,364.6,403.6,460.6,552.4,599.6,603.7,605.5,16.887556069,505.64473684,74.798051345,361,654,38,398.6,451.5,508.9,564.9,595.4,637.1,654,14.792609493,526.07631579,55.021162681,376.8,641.3,38,471.2,492.4,532.5,561.2,593.8,603.9,641.3,10.458779654,518.58157895,105.86643001,387.3,777.4,38,397.4,425.4,486.75,617.6,657.4,720.5,777.4,20.414614461,624.73684211,105.46516889,340,920,38,520,560,610,640,780,880,920,16.881535037,-27.63,-53.27
2019,RS,Jacuizinho,"73,103","3,862","17,574","19,884","114,423","2,119","116,542","43,292.02",428.85625,52.424332375,354.6,534.3,16,357.7,390.45,429.1,460.3,517.4,534.3,534.3,12.224220208,449.95,69.729333856,342.3,555.7,16,357.5,393.85,438.4,507.5,554.6,555.7,555.7,15.497129427,485.94375,51.089789831,409.7,570,16,437.2,439.6,480.7,533,559.9,570,570,10.513519277,465.625,74.797820824,380.6,622.4,16,381.9,410.2,446,502.35,577.7,622.4,622.4,16.063961519,567.5,170.78251277,200,840,16,280,480,620,670,720,840,840,30.093834849,-29.03,-53.05
2019,RS,Jacutinga,"58,014","12,192","43,277","24,540","138,024","8,233","146,257","41,071.86",487.3969697,75.636587893,374.2,664.8,33,397.7,424.4,471.6,552.9,573.7,610.2,664.8,15.518477257,526.89090909,90.837785928,340.6,704.6,33,390.9,465.8,536.9,584.5,652.8,675.9,704.6,17.240340336,528.1,58.323038973,385.4,618.4,33,460.5,494.3,532.3,576.3,610.5,618.3,618.4,11.043938453,552.33333333,103.17498082,378.4,768.5,33,422.2,472.1,545.6,629.1,664.9,757.9,768.5,18.679839617,588.48484848,148.41077311,320,900,33,360,500,560,700,800,880,900,25.219132403,-27.72,-52.53
2019,RS,Jaguarão,"171,581","35,365","316,882","137,823","661,651","42,924","704,575","26,408.34",471.14189602,65.620926073,338.2,648.4,327,386.4,418.8,469.2,520.2,561.1,582.8,618.9,13.928060023,517.33088685,69.727289947,346.8,712.9,327,420,464,521.3,573.2,600.7,621,665.3,13.478277002,530.9,50.981973237,341.7,674.7,327,464.2,500.7,535.5,566.8,589,604,639.2,9.6029333653,521.77400612,98.122781622,359.9,834.8,327,401.1,440.5,514,591.3,657.7,696.4,762.8,18.805609415,573.94495413,134.26019753,220,940,327,400,500,580,640,740,800,920,23.392521629,-32.56,-53.37
2019,RS,Jaguari,"63,789","18,349","109,691","59,446","251,274","13,856","265,130","24,440.46",486.95319149,70.108069184,345.4,625.4,141,392.4,430.7,488.9,537,584.8,605,623.6,14.397291241,512.27304965,76.469377512,349.3,676.1,141,388,471.5,521.9,567.8,601.6,632.5,659.4,14.927464477,519.40851064,55.729684946,330.9,631.5,141,448.2,485.8,521.1,560.6,588.5,598.4,630.1,10.729451637,525.83971631,92.020572917,360.2,756.5,141,410.3,447.2,522.1,592.4,652.5,677.1,741.8,17.49973805,562.69503546,162.00916831,240,940,141,320,460,560,680,760,840,940,28.791647003,-29.49,-54.68
2019,RS,Jaquirana,"20,072","5,271","19,714","22,202","67,261","2,737","69,997","18,836.69",457.88333333,59.696685355,361.1,550.3,12,363.7,424.7,450.45,507.7,511,550.3,550.3,13.037531836,474.55,64.41271049,359.7,575.1,12,397.9,427.25,481.9,510.6,559.9,575.1,575.1,13.573429668,495.68333333,49.066686224,410.1,568,12,429.9,460.5,505.15,528.75,556.7,568,568,9.8987968576,497.63333333,87.399046524,377.3,670.3,12,412.7,435,462.95,558,596,670.3,670.3,17.562940557,523.33333333,82.608973025,400,660,12,420,450,540,570,640,660,660,15.785154081,-28.88,-50.35
2019,RS,Jari,"138,453","6,539","26,989","25,192","197,173","3,015","200,188","57,147.62",463.51612903,65.542317611,344.8,622.8,31,381,412.2,457.2,519.7,533,554.4,622.8,14.140245292,512.77741935,59.514780851,377,629.8,31,434.9,468.5,526.2,544,579.1,594,629.8,11.606357574,520.10967742,39.6176085,411.5,599.8,31,475.3,500.4,517.9,545.9,553.1,585.7,599.8,7.6171642674,510.61935484,79.273486191,391.8,754.2,31,419,456,502.4,553.6,587.7,643.5,754.2,15.524966972,536.12903226,143.519509,300,960,31,360,460,520,600,740,760,960,26.769583507,-29.29,-54.22
2019,RS,Jóia,"275,605","15,532","131,705","57,154","479,996","23,410","503,407","58,809.20",469.72419355,58.4403933,363,613.4,62,384.2,432,465.3,515.7,544.8,553,613.4,12.44142714,517.59516129,65.304885032,333.7,666.3,62,435.3,490,510.55,564.2,588.4,608.8,666.3,12.616981362,523.08387097,47.401664194,397.5,653.6,62,463.4,496.6,530.55,554.5,567.8,578.9,653.6,9.061962493,510.85645161,81.367788005,367.1,697.7,62,415.1,441.5,508.15,576.2,609.9,636.9,697.7,15.927720546,585.48387097,114.64381646,320,880,62,440,540,580,640,740,780,880,19.581037523,-28.64,-54.12
2019,RS,Júlio de Castilhos,"315,844","43,400","597,552","114,168","1,070,964","160,811","1,231,775","63,845.69",481.6392638,72.182385182,338.9,672.2,326,388.1,422.9,479.85,539.1,579.4,602.4,623.7,14.986814948,511.57423313,71.332354156,337.7,706.3,326,412.1,465.6,516.65,561.4,595.1,621.7,664.2,13.943695663,518.64785276,53.298040186,333.3,636.7,326,446.6,481.8,522.25,553.6,591.8,603.5,626.3,10.276344518,512.91717791,98.776488074,361.3,808.7,326,401.2,435.3,490.65,591.8,649.9,681.5,769.9,19.257785141,582.82208589,142.04445329,240,940,326,400,500,580,660,760,860,940,24.371837775,-29.22,-53.68
2019,RS,Lagoa Bonita do Sul,"26,360","2,180","8,799","18,483","55,823","1,452","57,274","19,729.38",457.6173913,59.822416384,368.6,584.7,23,379.6,391.7,476.3,495,519.2,537.9,584.7,13.072583674,488.83043478,79.957712885,366.6,633.8,23,393.4,430.3,485.9,551.4,590,595.3,633.8,16.356942448,505.23913043,64.785756986,357.3,585.8,23,388.4,472.4,530.9,555.6,561.8,582.5,585.8,12.82279085,541.08695652,85.778050299,375.4,655.6,23,403.1,472.1,556.5,625.1,634.2,647.4,655.6,15.852914077,597.39130435,143.12160727,280,900,23,380,560,620,660,740,820,900,23.957765408,-29.48,-53.01
2019,RS,Lagoão,"51,489","3,847","18,846","36,783","110,965","2,753","113,718","17,625.25",451.00555556,57.687502704,343,562.1,36,366.3,412.1,452.8,499.05,530.5,535.2,562.1,12.790862994,488.94722222,61.830438579,353.3,620.5,36,406.8,445.4,480.9,542.65,562.1,588.6,620.5,12.645626311,515.80277778,45.277414654,403.8,609.9,36,452.4,495.25,518.55,543,564.7,595.1,609.9,8.7780478518,497.57222222,78.211557827,359.3,694.3,36,413.6,436.15,474.2,546.2,584.1,690.8,694.3,15.718634267,576.66666667,82.045283664,400,760,36,480,530,580,620,720,740,760,14.227505838,-29.23,-52.79
2019,RS,Lagoa dos Três Cantos,"44,145","2,955","23,437","15,735","86,273","5,086","91,359","56,779.80",494.72,68.241723959,390.1,607.5,10,407.2,435.3,492.45,530.3,595.55,607.5,607.5,13.794009532,535.17,73.329030934,437.5,649.4,10,438.55,482.1,539.75,594.9,634.2,649.4,649.4,13.702007014,536.43,82.800121444,374.6,629.7,10,406.3,506.7,539.2,609.3,625.85,629.7,629.7,15.435400974,579.72,147.23708621,362.5,789.7,10,383.6,463.2,564.1,728.1,761.5,789.7,789.7,25.397965606,600,189.03262505,280,900,10,320,500,610,760,840,900,900,31.505437508,-28.57,-52.85
2019,RS,Lagoa Vermelha,"205,004","242,433","459,734","136,970","1,044,140","101,684","1,145,824","41,206.30",481.31570881,69.711924418,337.4,683.3,261,398.9,429.1,476.7,530.8,580.5,602.2,669.6,14.483617123,517.5440613,68.30298685,352.7,706.7,261,416.4,478.6,522.6,565.4,600.3,622.6,667.1,13.197521131,529.03256705,53.485918822,369,671.5,261,455.8,494.2,534.1,565.5,596.5,608.4,634.7,10.110137287,530.36590038,105.10432302,362.2,806.1,261,408.2,441.3,510.8,618,683,709,753.4,19.817322898,602.14559387,145.82917387,260,960,261,420,520,580,680,800,860,940,24.218258068,-28.2,-51.52
2019,RS,Lajeado,"15,716","1,016,149","2,503,094","440,560","3,975,518","697,045","4,672,563","55,616.48",527.67677903,81.887008961,336.5,746,534,412.1,460.9,540.95,588.3,624.3,652.3,690.4,15.518402972,565.4923221,80.169449044,324.3,743.1,534,444.5,521.6,576.9,618.8,658.4,683.5,719.8,14.176929714,565.5335206,54.091213527,342.5,714.7,534,496.1,535.6,570.2,601.4,628.9,645.5,667.8,9.5646343774,608.45187266,123.07483449,371.8,974.3,534,446.2,510.7,608.85,699.8,762.9,810.7,884.2,20.22753812,678.01498127,164.37667743,260,980,534,480,560,660,820,900,920,960,24.243812006,-29.46,-51.96
2019,RS,Lajeado do Bugre,"23,391","3,419","8,818","18,367","53,996","1,436","55,432","21,619.28",454.04090909,74.462164628,343.9,560.6,22,362.2,371.4,464.2,526.5,533.9,556.4,560.6,16.399880085,480.34545455,68.203524049,353.1,614.5,22,391.7,441.6,482.35,517.5,555.3,597.7,614.5,14.198848642,491.97727273,55.931428526,348.2,604.7,22,412.1,471.3,501.15,527.8,540.4,548.2,604.7,11.368701691,462.91818182,81.594850657,362,677.9,22,387.7,409.6,445.65,491.2,537.2,648.8,677.9,17.626192675,540,88.801544388,360,680,22,420,480,550,620,640,640,680,16.444730442,-27.68,-53.18
2019,RS,Lavras do Sul,"118,693","8,229","61,653","51,981","240,555","8,606","249,161","33,310.31",459.40972222,63.622755163,342.3,631.8,72,379,419.55,455.3,494.1,551.9,564.8,631.8,13.848804691,504.40972222,57.515695738,350.2,612.8,72,430.3,460.95,512.2,541.4,576.6,608,612.8,11.402574773,525.82083333,47.380128768,352.8,610.2,72,478.8,495.6,527.45,561.1,581,593,610.2,9.0106982768,501.38611111,79.348030506,365.2,673.3,72,399.3,440.05,489.85,560.55,614.7,640.1,673.3,15.825733651,567.5,135.83077707,280,880,72,360,480,560,640,740,820,880,23.934938691,-30.81,-53.89
2019,RS,Liberato Salzano,"49,440","6,173","47,975","29,622","133,210","8,729","141,939","27,196.66",470.80714286,68.030027747,344.9,637.6,56,372.1,421.7,467.85,522.25,561.8,581.3,637.6,14.449659225,519.17142857,69.564682038,354.5,657.2,56,427.9,464.05,525.05,563.55,608.5,630.8,657.2,13.399173801,520.85714286,52.499201231,390.5,637.5,56,449.4,495.15,526.15,548.95,586.1,606.2,637.5,10.079385864,510.06071429,85.881164574,397.5,759.1,56,414.2,437.6,500.3,570.4,634.5,658.2,759.1,16.837439577,585.71428571,130.32626391,240,880,56,440,530,580,640,760,840,880,22.250825546,-27.6,-53.07
2019,RS,Lindolfo Collor,"4,639","193,182","56,404","34,929","289,155","25,508","314,663","51,976.11",476.23571429,49.095858558,380.7,578.5,42,412.6,443.3,481.7,505.7,538,567.2,578.5,10.309150928,518.97380952,55.660513041,392.9,605.7,42,438.4,484.2,530.6,557.2,587.2,595.9,605.7,10.725110212,526.16190476,50.076054121,366.8,592.4,42,471.5,510.8,535.9,562.3,572.2,579.9,592.4,9.5172329405,538.39285714,91.086630951,361.6,735.9,42,423,474.9,539.2,599.4,640.8,726.3,735.9,16.918246545,558.0952381,118.84070287,280,840,42,400,520,560,620,680,700,840,21.293982597,-29.59,-51.2
2019,RS,Linha Nova,"29,377","3,744","8,232","12,341","53,695","1,228","54,923","32,043.58",501.77142857,56.356239355,446.7,598.1,7,446.7,457.6,481.6,558.8,598.1,598.1,598.1,11.231456425,537.72857143,47.00048632,484.5,599.4,7,484.5,501.9,521.9,598.4,599.4,599.4,599.4,8.7405596089,537.11428571,35.781160246,497.5,590.4,7,497.5,507.5,526.6,573.3,590.4,590.4,590.4,6.661740564,549.44285714,98.204019896,416,695.1,7,416,464.1,583.8,612.8,695.1,695.1,695.1,17.873381848,548.57142857,56.399932455,440,620,7,440,540,540,580,620,620,620,10.281237687,-29.46,-51.2
2019,RS,Machadinho,"54,485","10,743","70,373","34,411","170,012","12,889","182,902","33,590.76",479.96,72.725789193,377.6,649.7,30,393.25,415.6,472.6,520.4,587.3,627,649.7,15.152468788,517.20333333,79.991566294,348.1,714.3,30,406.95,463,530.6,554.4,620.3,648.4,714.3,15.466173773,513.92333333,54.071629908,374.3,612.3,30,461.45,481,524.9,546.1,581.75,596.9,612.3,10.521341687,526.90666667,87.108057877,414.8,789.3,30,433.8,460.6,513.2,548.6,651.8,675.2,789.3,16.531971104,564,138.70335501,240,960,30,400,480,560,620,720,780,960,24.592793441,-27.56,-51.66
2019,RS,Maçambara,"168,707","19,770","50,139","33,847","272,464","11,645","284,109","61,937.87",451.45952381,58.249869924,345.7,604.6,42,378.9,408,446.25,490.3,522.9,552.1,604.6,12.902567529,483.25952381,68.499799037,373.2,621.6,42,394.3,428.4,480,541.2,576.1,584.1,621.6,14.174536799,493.86190476,60.407582921,335.1,598.3,42,428.8,467.3,494.65,542,555.8,561,598.3,12.231674956,458.16190476,66.165826241,365,656.2,42,380.8,400.3,466.8,496,539.9,568.7,656.2,14.441581797,526.19047619,94.995568085,240,740,42,420,460,540,580,620,620,740,18.053456378,-29.14,-56.06
2019,RS,Mampituba,"24,152","3,656","9,737","20,095","57,641","1,467","59,108","19,828.17",460.99428571,57.497227262,362.7,572.5,35,384.1,412.8,464.7,494.5,536,568.9,572.5,12.472438172,501.93142857,68.451115109,338.7,619.3,35,406.8,473.5,511.3,544.4,591.2,607.3,619.3,13.637543141,516.56285714,55.224387653,383.6,609.6,35,428.6,488.7,531.1,556,581.2,590.1,609.6,10.69073916,519.26857143,89.61008928,372.3,744.5,35,417.9,444,517,567.6,650.7,674.2,744.5,17.256983036,576.57142857,117.57207695,320,820,35,420,520,580,640,720,820,820,20.391589163,-29.21,-49.93
2019,RS,Manoel Viana,"134,202","12,015","66,521","44,110","256,848","11,314","268,162","36,739.57",454.005,65.425166257,342.2,603.9,80,369.2,406.15,449.7,492.65,557.45,575.7,603.9,14.410670864,488.5025,85.579963311,0,618.6,80,396.15,450.45,496,539.05,583.05,594.8,618.6,17.51883835,504.505,56.860528678,336.8,641.6,80,428.95,473.1,504.15,545.2,572,590.7,641.6,11.270558008,482.96625,83.426090907,362,733.1,80,381.9,412.95,484.05,535.35,598.7,641.2,733.1,17.273689602,536,149.57831021,240,900,80,320,460,560,600,740,800,900,27.906401159,-29.58,-55.48
2019,RS,Maquiné,"27,145","21,001","46,512","37,205","131,863","7,385","139,248","20,739.97",466.1038961,69.301339399,335.4,648.1,77,386.4,414.7,457.2,516.7,555.1,591.8,648.1,14.868217146,510.33636364,71.131183311,355.2,702.8,77,418.7,460.3,513.4,555.9,607.3,633.3,702.8,13.93809816,519.1025974,59.399202489,339.5,652.9,77,446.1,487.9,519.1,555.9,600.8,609.5,652.9,11.442671022,505.94805195,95.970026311,362.5,771.1,77,392.2,431.8,487.7,571.7,649.1,689.9,771.1,18.968355732,607.27272727,129.81400017,260,960,77,480,540,600,660,760,920,960,21.376556915,-29.67,-50.2
2019,RS,Maratá,"23,658","12,986","16,225","20,807","73,676","3,063","76,739","28,517.01",486.8625,66.10500088,387.6,626.8,24,414.5,429,469.6,534.15,573.7,604.5,626.8,13.577755707,533.9625,65.2500329,422.9,662.3,24,436.1,489.6,543.7,574.75,613.6,628.9,662.3,12.219965428,543.925,47.99232955,465.2,616.1,24,473.9,502.25,551.1,582.75,605.5,609.8,616.1,8.8233358552,570.0875,93.64411963,444.7,749.4,24,454.8,488.35,549.25,638.05,685.7,729.6,749.4,16.426271341,630.83333333,118.53880915,460,880,24,460,560,620,690,800,840,880,18.790828399,-29.54,-51.55
2019,RS,Marau,"182,637","715,911","820,386","241,876","1,960,810","260,721","2,221,531","50,305.26",488.39218437,73.091189668,332.4,719.4,499,393,432.2,487.6,540.4,582.5,607.4,666.3,14.965675538,525.42104208,74.005490802,323.3,717.1,499,426.7,474.9,532.8,577,617.9,636.7,690.2,14.084988014,531.79799599,54.238038823,335.6,643.8,499,458.1,500.8,536,570,597.4,613.3,638.1,10.198992706,539.07775551,105.50539417,359,866.7,499,409.6,453.8,521.8,616.4,684.6,713,810.4,19.571461276,645.37074148,151.38454992,240,960,499,460,560,640,760,840,900,960,23.456989942,-28.44,-52.2
2019,RS,Marcelino Ramos,"34,531","13,662","51,183","26,836","126,212","7,019","133,231","30,265.96",470.59069767,70.941695759,330.2,591,43,385.5,416.3,461.8,539.9,569.2,578.1,591,15.075031468,521.83023256,73.377820494,340.1,635.2,43,414.2,490.4,531.3,581.9,601.2,601.6,635.2,14.061626927,528.51860465,48.735287186,396,615.1,43,464.4,500.9,532.5,563,579.5,599.9,615.1,9.221110999,523.62325581,100.26773169,366.6,735.9,43,392,447.7,509.6,613.1,661.7,702.8,735.9,19.148830877,576.74418605,122.43017311,240,880,43,480,520,560,640,720,820,880,21.227812272,-27.46,-51.9
2019,RS,Mariana Pimentel,"34,019","2,512","16,524","24,703","77,758","3,058","80,815","20,801.92",455.25111111,52.541635535,356.3,598.1,45,394.3,413.1,455.7,490.3,525.5,527.3,598.1,11.54124268,492.25555556,63.111764339,325.9,627.2,45,419.9,454.3,503.5,533.1,570.1,594.1,627.2,12.820934904,510.14666667,49.862828203,387.2,617.2,45,433.1,489.1,514.4,541.5,577.7,594.9,617.2,9.7742142526,498.78888889,84.144527241,377.6,737.1,45,408.6,426.2,482.6,562,616,646,737.1,16.869767775,521.33333333,115.00197627,240,760,45,320,480,540,580,660,720,760,22.059202609,-30.35,-51.58
2019,RS,Mariano Moro,"20,197","3,494","12,122","16,542","52,354","2,453","54,807","26,985.32",522.33,56.669255823,437.4,607.4,10,445.85,486.2,511.45,578.6,594.35,607.4,607.4,10.849320511,535.56,58.118962291,430.4,648.3,10,446.65,527.5,543.5,552.5,605.15,648.3,648.3,10.851998336,542.42,61.574576283,391.2,638.7,10,459.9,537,549.3,559.1,606.5,638.7,638.7,11.351826312,521.04,81.413255814,433.6,717.8,10,444.9,466.8,497.7,558.1,638.75,717.8,717.8,15.625145059,646,126.85950234,340,800,10,450,600,680,720,770,800,800,19.63769386,-27.35,-52.14
2019,RS,Marques de Souza,"27,898","7,659","33,289","22,995","91,841","5,870","97,711","24,372.79",499.58666667,60.029919524,388.9,599.1,15,407.8,470.4,500.8,550.9,589.3,599.1,599.1,12.015917063,553.32666667,53.869783031,456.8,648.4,15,480.7,503.3,560.4,595.5,606.6,648.4,648.4,9.735620254,546.44666667,42.888607656,479.2,623.9,15,490.9,511.5,547.2,572,612.8,623.9,623.9,7.8486356075,566.48666667,101.63981129,425,723.5,15,452.6,482.3,566.2,661.2,714.3,723.5,723.5,17.942136553,577.33333333,163.68378341,300,900,15,320,480,580,640,840,900,900,28.351694587,-29.32,-52.09
2019,RS,Mata,"30,306","9,779","38,681","29,795","108,562","7,452","116,014","24,054.36",464.36129032,64.024665725,354.3,621.5,62,385.4,410.7,456.8,504.4,556.2,562.6,621.5,13.787683655,505.28225806,65.061616506,368.8,628.8,62,414.4,455.3,516.15,549.2,585.9,605.6,628.8,12.876291512,506.78870968,47.761058645,328.9,593.8,62,449.1,487.4,505.7,534.8,568.2,572.1,593.8,9.4242546712,508.2483871,82.557832173,365.9,768.3,62,407.7,446.4,492.85,576.7,613.4,639.1,768.3,16.243599442,565.48387097,111.68863951,300,860,62,420,520,580,620,680,720,860,19.750985879,-29.56,-54.45
2019,RS,Mato Castelhano,"40,155","3,131","25,392","19,644","88,322","5,684","94,007","37,010.45",521.86666667,61.182718148,428,601.6,9,428,483.3,523.1,575,601.6,601.6,601.6,11.723821822,546.48888889,65.330265659,391.3,620.5,9,391.3,531.5,552.1,577.8,620.5,620.5,620.5,11.95454601,549.67777778,54.853139787,453,616.9,9,453,536,555.2,595.6,616.9,616.9,616.9,9.9791445105,575.82222222,92.803121954,405.5,671.5,9,405.5,527.6,601.4,640.8,671.5,671.5,671.5,16.116627385,655.55555556,164.85684025,360,860,9,360,580,620,820,860,860,860,25.147653598,-28.27,-52.19
2019,RS,Mato Leitão,"19,827","64,659","41,948","29,883","156,317","14,355","170,672","37,801.06",506.034375,63.994448395,358,699.4,32,440.8,454.4,505.4,546,575.9,595.1,699.4,12.646265068,542.253125,83.375810619,357.3,704.2,32,407.2,487.35,562.9,602.4,622.3,670.7,704.2,15.375810074,546.4875,52.304189371,427.6,620.9,32,486.3,516.8,560.1,585.1,596.9,613.5,620.9,9.5709763483,618.88125,99.966066622,427.9,883.1,32,497.4,561.85,612.8,665.8,741.8,795.5,883.1,16.152705648,698.75,108.35276914,520,920,32,560,600,700,770,840,900,920,15.50665748,-29.52,-52.12
2019,RS,Mato Queimado,"28,703","2,005","9,742","13,453","53,903","1,394","55,297","33,553.87",473.0375,64.196720846,360.2,595.6,24,397.7,416.8,467.95,513.35,564.2,575.9,595.6,13.571169484,502.10416667,76.51571296,362.4,678.6,24,392.1,465.5,511.75,546.3,597.5,602.4,678.6,15.239011751,506.2,51.316952026,409.9,620.4,24,445.6,470.6,506.3,531.1,545.1,618.8,620.4,10.137683134,542.25,82.342418674,442.1,733.5,24,448.5,473.35,527.45,609.3,645.2,702.4,733.5,15.185323868,625,148.05991737,320,900,24,360,550,610,740,820,840,900,23.689586779,-28.25,-54.61
2019,RS,Maximiliano de Almeida,"35,089","9,769","35,217","25,533","105,607","4,729","110,337","25,208.26",489.71363636,72.993878657,350,631.5,44,390.6,439.85,481.25,544.9,576.1,604.8,631.5,14.90542089,504.93636364,85.147030403,330.3,666.4,44,396.9,434.25,498.95,577.6,610.7,626.8,666.4,16.86292304,520.5,60.585814596,358.2,618,44,454.9,479.2,525.05,567.7,597.5,613.8,618,11.639925955,540.80227273,112.00759004,363.9,795.2,44,404.3,447.65,532.05,614.25,697,753.4,795.2,20.711375616,601.36363636,159.38239681,240,940,44,360,520,600,700,820,840,940,26.503497581,-27.63,-51.8
2019,RS,Minas do Leão,"43,541","10,280","68,309","42,608","164,738","33,650","198,387","24,568.10",453.31184211,58.186021155,356.9,597.4,76,380.6,407.05,442.5,491.75,542.6,559.5,597.4,12.835760232,499.97894737,72.177413486,333,661.2,76,411.2,442.5,500.65,550,597.8,630.7,661.2,14.436090533,519.28684211,51.691539842,347.5,619,76,468.7,488.8,514.1,554.05,585.5,605.1,619,9.9543326829,504.31710526,93.401964845,371,791.9,76,406.4,440.95,486.75,554.3,621.8,724.4,791.9,18.520483218,567.63157895,123.15701004,300,920,76,400,500,560,640,720,800,920,21.696645256,-30.12,-52.04
2019,RS,Miraguaí,"33,882","24,111","37,658","26,662","122,313","11,508","133,820","27,171.62",459.0775,62.71652744,343.7,585.8,40,393.4,412.2,444.75,503.45,547.4,580.7,585.8,13.661424801,493.38,63.141307541,348.1,601.1,40,405.15,445.55,501.9,544.3,582.65,589.45,601.1,12.797703097,496.3025,50.467422788,368,590.3,40,420.5,479.5,498.65,526.8,558.15,564.7,590.3,10.168681961,481.42,81.541816235,374.4,764.6,40,405.5,431,454.4,511.85,590.15,637.85,764.6,16.93777081,538.5,132.84944245,280,860,40,330,460,550,620,700,760,860,24.670277149,-27.49,-53.68
